country,countryname,StartDate,EndDate,Status,Progress,Duration,Finished,RecordedDate,home,gathering,distance,hands,help_covid,donate_covid,volunteer_covid,help,donate,volunteer,admiration,calm,compassion,determination,moved,gratitude,hope,love,relief,pleasure,anger,anxiety,boredom,confusion,disgust,fear,frustration,loneliness,regret,sadness,ERQ1_rumination,ERQ2_reappraisal,ERQ3_suppression,ERQ4_socialsharing,ERQ5_distraction,ERQ6_acceptance,support,connected,phy_healthy,mentally_healthy,stressed,tired,depressed,res_1,res_2,euda_1,euda_2,swl,sympathy,concerned,overwhelmed,distressed,self_vulnerable,country_vulnerable,age,education,gender,ladder,employment,losejob,covidsymptom,language,datasource,ISO3,longstring,na_count
170,South Africa,13/05/2020 06:10,13/05/2020 06:17,0,100,437,1,13/05/2020 06:17,92,100,40,61,1,1,0,0,1,1,5,5,3,4,5,6,6,4,2,5,1,1,1,0,0,1,4,1,0,0,1,1,5,4,6,6,4,4,39,81,9,10,NA,4,5,3,2,8,5,5,3,1,8,9,62,22,2,7,2,NA,0,AFRI,snowball,ZAF,3,0
170,South Africa,25/04/2020 01:32,25/04/2020 01:43,0,100,675,1,25/04/2020 01:43,95,100,100,100,1,0,0,1,0,0,4,3,4,4,4,5,3,3,3,4,2,3,2,3,1,3,6,2,4,3,6,5,5,5,6,3,4,2,70,69,58,2,46,3,3,3,3,5,6,5,3,4,10,10,68,16,2,5,3,NA,1,EN,snowball,ZAF,3,0
170,South Africa,07/05/2020 00:42,07/05/2020 00:53,0,100,663,1,07/05/2020 00:53,100,100,100,100,1,0,0,1,0,0,3,1,5,1,3,3,2,2,2,3,3,3,5,3,4,5,2,5,3,2,3,3,3,2,1,4,1,1,100,63,65,43,31,4,4,4,4,6,4,5,1,1,3,6,30,16,1,8,1,NA,0,EN,snowball,ZAF,3,0
170,South Africa,07/05/2020 07:27,07/05/2020 07:39,0,100,733,1,07/05/2020 07:39,70,60,71,10,0,1,0,0,1,0,1,5,3,4,1,4,4,4,1,4,1,0,1,1,1,1,3,4,1,0,1,1,1,1,1,4,4,4,90,98,13,3,5,4,4,4,4,8,2,1,0,1,2,5,50,20,2,6,2,NA,0,EN,snowball,ZAF,4,0
170,South Africa,28/04/2020 12:25,28/04/2020 12:31,0,100,339,1,28/04/2020 12:31,100,6,85,40,0,1,0,1,0,1,5,5,5,6,5,6,6,2,4,6,3,5,1,4,4,3,4,3,4,4,3,4,1,3,5,3,3,3,100,78,34,71,30,3,4,4,4,6,5,3,4,3,7,9,28,16,1,5,1,NA,0,EN,snowball,ZAF,3,0
170,South Africa,25/04/2020 06:38,25/04/2020 07:04,0,100,1551,1,25/04/2020 07:04,100,100,100,100,1,1,1,1,1,1,3,2,4,4,5,5,4,3,6,0,0,5,0,4,4,4,3,0,0,3,0,3,6,0,3,4,6,4,77,100,10,2,2,6,6,5,6,9,6,2,2,1,10,10,68,12,1,3,3,NA,0,EN,snowball,ZAF,3,0
170,South Africa,05/05/2020 22:25,05/05/2020 22:47,0,100,1323,1,05/05/2020 22:47,100,100,100,6,0,0,0,1,1,0,2,6,3,5,2,6,6,6,1,3,1,0,1,1,1,0,3,0,1,1,1,1,1,3,2,0,5,6,100,69,25,7,0,4,4,4,3,7,2,1,0,0,0,5,40,19,2,5,5,0,0,AFRI,snowball,ZAF,3,0
170,South Africa,23/04/2020 10:00,23/04/2020 10:21,0,100,1225,1,23/04/2020 10:21,96,100,98,82,0,0,0,1,0,0,3,3,5,3,2,3,6,4,1,6,3,5,1,2,2,5,3,0,4,3,2,2,2,2,2,2,3,2,85,50,86,11,15,3,2,3,3,8,6,6,5,1,10,9,24,15,2,1,4,NA,0,EN,snowball,ZAF,2,0
170,South Africa,13/05/2020 09:33,13/05/2020 09:44,0,100,607,1,13/05/2020 09:44,100,100,69,100,0,0,0,1,1,1,5,6,5,6,4,6,6,6,5,6,1,1,0,1,0,0,4,1,1,1,5,5,6,0,1,6,1,3,91,91,6,18,3,6,6,6,6,6,6,5,1,5,0,10,NA,18,2,8,1,NA,0,EN,snowball,ZAF,3,0
170,South Africa,07/05/2020 05:22,07/05/2020 05:52,0,100,1765,1,07/05/2020 05:52,90,100,90,100,0,0,0,1,1,1,3,2,3,3,4,5,3,6,0,4,4,5,0,3,3,4,6,3,2,4,4,4,6,4,3,4,6,6,100,90,90,100,7,3,3,3,3,7,5,5,4,5,8,9,34,15,2,7,1,NA,0,AFRI,snowball,ZAF,2,0
170,South Africa,23/04/2020 00:55,23/04/2020 01:12,0,100,1003,1,23/04/2020 01:12,0,4,4,48,1,0,0,1,1,0,5,4,4,6,3,5,6,4,1,4,3,4,5,2,3,5,3,3,4,4,4,4,4,2,3,5,4,4,22,52,3,7,0,6,6,6,6,7,6,6,5,5,6,6,31,17,1,6,1,NA,0,EN,snowball,ZAF,2,0
170,South Africa,07/05/2020 00:53,07/05/2020 01:42,0,100,2923,1,07/05/2020 01:42,85,100,95,100,0,0,0,0,0,0,4,5,5,3,3,5,4,5,3,3,1,4,1,2,4,3,4,3,2,4,1,3,2,3,2,4,6,5,100,100,7,16,3,5,5,5,5,7,5,5,2,3,7,7,31,18,2,7,1,NA,0,AFRI,snowball,ZAF,2,0
170,South Africa,05/05/2020 23:10,05/05/2020 23:19,0,100,518,1,05/05/2020 23:19,90,100,100,50,1,0,0,1,0,0,4,4,3,4,4,4,4,5,0,4,2,4,0,3,3,3,4,0,0,4,4,5,4,3,4,3,5,4,86,78,79,94,60,3,4,4,4,8,1,1,1,1,7,8,31,17,2,6,1,NA,0,AFRI,snowball,ZAF,4,0
170,South Africa,05/05/2020 03:59,05/05/2020 04:11,0,100,728,1,05/05/2020 04:11,90,0,100,60,0,1,0,0,0,0,0,3,4,3,3,2,2,4,2,1,0,2,1,0,0,2,2,0,0,4,1,2,4,1,0,4,4,4,66,60,29,11,4,3,3,4,4,7,2,3,1,2,8,8,66,17,1,9,1,NA,0,EN,snowball,ZAF,2,0
170,South Africa,29/04/2020 10:11,29/04/2020 10:22,0,100,645,1,29/04/2020 10:22,100,100,100,80,1,0,0,1,0,0,3,3,6,4,0,6,4,6,3,5,0,6,6,0,0,4,4,0,4,0,5,4,0,0,0,6,3,5,36,48,49,6,8,3,4,4,3,4,6,6,0,2,0,9,23,16,2,5,1,NA,0,EN,snowball,ZAF,2,0
170,South Africa,22/04/2020 09:23,22/04/2020 09:35,0,100,673,1,22/04/2020 09:35,31,100,80,80,1,0,0,1,0,0,3,3,4,4,4,4,6,4,3,0,3,4,2,3,3,5,3,0,3,3,3,4,3,3,3,4,6,4,15,37,2,15,60,3,6,4,6,5,6,6,3,4,10,10,28,18,2,5,1,NA,0,EN,snowball,ZAF,4,0
170,South Africa,29/04/2020 10:40,29/04/2020 10:49,0,100,513,1,29/04/2020 10:49,95,0,95,40,0,0,1,1,0,1,5,2,6,5,4,5,4,5,2,3,2,5,0,3,2,3,4,1,0,2,3,3,2,3,3,4,4,6,65,83,76,50,NA,4,4,4,5,6,6,6,4,5,6,8,28,NA,2,5,1,NA,0,EN,snowball,ZAF,1,0
170,South Africa,04/05/2020 12:13,04/05/2020 12:24,0,100,637,1,04/05/2020 12:24,100,10,100,100,1,1,1,1,1,1,3,6,6,6,3,6,6,6,2,6,0,1,0,2,1,1,3,1,0,2,0,6,2,2,2,6,1,3,100,100,10,26,3,6,6,6,6,10,6,6,0,2,8,10,33,12,2,6,2,NA,0,EN,snowball,ZAF,3,0
170,South Africa,07/05/2020 10:39,07/05/2020 10:54,0,100,924,1,07/05/2020 10:54,81,89,70,1,0,0,0,1,0,0,4,6,2,6,1,5,1,5,5,6,0,1,3,1,0,1,1,1,0,0,1,2,3,0,4,5,3,2,92,90,31,19,0,5,5,5,3,9,1,4,0,1,2,10,44,4,1,7,1,NA,0,AFRI,snowball,ZAF,3,0
170,South Africa,02/05/2020 07:52,02/05/2020 08:02,0,100,602,1,02/05/2020 08:02,100,100,79,0,0,0,0,1,0,0,0,5,0,0,0,2,0,2,0,0,0,1,4,0,0,0,3,0,0,1,6,1,5,0,3,2,4,3,2,100,2,89,100,1,1,3,1,3,0,0,1,0,4,6,17,10,1,5,4,NA,0,EN,snowball,ZAF,3,0
170,South Africa,29/04/2020 10:32,29/04/2020 10:47,0,100,937,1,29/04/2020 10:47,100,100,100,100,0,0,0,0,0,0,6,0,3,3,2,4,4,4,2,2,3,6,4,6,1,4,6,6,5,6,6,4,6,1,6,4,3,2,100,0,100,100,48,4,2,3,4,4,6,6,6,6,2,10,23,15,1,3,1,NA,NA,EN,snowball,ZAF,3,0
170,South Africa,21/04/2020 03:25,21/04/2020 03:34,0,100,556,1,21/04/2020 03:34,100,100,100,100,0,1,0,1,0,0,3,3,2,0,3,5,6,6,4,6,3,3,4,0,2,0,1,0,0,4,1,0,0,2,6,6,6,6,100,93,6,5,16,6,6,6,5,8,4,6,0,6,4,6,37,14,1,6,1,NA,0,EN,snowball,ZAF,2,0
170,South Africa,07/05/2020 00:57,07/05/2020 01:07,0,100,630,1,07/05/2020 01:08,100,95,93,50,0,0,0,1,0,0,0,3,6,2,4,6,4,6,1,5,2,4,0,4,1,6,3,1,0,1,3,4,0,6,2,5,5,5,92,95,98,43,11,6,5,5,5,9,6,5,4,6,10,10,30,18,2,8,1,NA,0,AFRI,snowball,ZAF,1,0
170,South Africa,26/04/2020 11:31,26/04/2020 11:42,0,100,668,1,26/04/2020 11:42,70,100,85,100,0,1,0,1,0,0,4,2,3,5,6,3,4,4,2,5,4,6,2,4,4,5,4,6,3,5,4,3,4,2,3,3,3,4,36,12,92,93,87,3,3,2,2,5,4,4,5,3,10,10,36,20,2,5,1,NA,0,EN,snowball,ZAF,2,0
170,South Africa,06/05/2020 07:02,06/05/2020 07:14,0,100,767,1,06/05/2020 07:14,10,0,0,0,0,0,0,1,0,0,6,6,5,4,4,6,6,6,6,6,0,4,0,0,1,0,0,0,0,1,1,0,6,3,1,6,6,6,100,100,23,0,0,6,6,6,6,10,6,6,2,6,10,10,61,20,2,6,1,NA,0,EN,snowball,ZAF,5,0
170,South Africa,23/04/2020 07:18,23/04/2020 07:28,0,100,556,1,23/04/2020 07:28,80,100,80,50,0,0,0,0,0,0,3,6,5,4,3,6,6,6,2,4,3,3,3,0,3,3,2,0,2,2,3,3,3,0,0,6,0,6,74,100,0,0,0,4,3,5,6,6,3,3,3,3,0,7,33,16,1,8,1,NA,0,EN,snowball,ZAF,3,0
170,South Africa,28/04/2020 12:33,28/04/2020 12:45,0,100,715,1,28/04/2020 12:45,90,100,80,30,1,1,1,1,1,0,4,4,6,3,4,6,5,4,3,5,4,5,2,1,2,2,6,5,4,5,5,4,5,3,3,3,5,5,49,43,22,25,68,4,4,3,4,7,6,6,5,5,5,8,24,17,2,6,4,NA,0,EN,snowball,ZAF,2,0
170,South Africa,25/04/2020 07:14,25/04/2020 07:24,0,100,635,1,25/04/2020 07:24,100,0,90,20,1,1,0,0,1,0,5,1,5,1,2,3,2,4,1,3,5,6,4,0,4,2,6,5,6,6,6,4,5,4,4,1,2,4,91,43,100,100,100,2,4,0,1,0,3,5,6,5,0,7,42,15,1,4,5,1,0,EN,snowball,ZAF,2,0
170,South Africa,23/04/2020 10:04,23/04/2020 10:12,0,100,485,1,23/04/2020 10:12,100,100,65,53,0,1,0,0,1,0,4,6,3,5,3,6,0,5,3,4,1,4,6,0,0,6,3,6,0,6,4,5,6,6,0,6,6,6,57,56,100,100,43,6,2,6,6,7,6,6,6,0,10,10,NA,14,2,3,4,NA,0,EN,snowball,ZAF,2,0
170,South Africa,03/05/2020 06:07,03/05/2020 06:22,0,100,934,1,03/05/2020 06:22,80,100,95,100,0,0,0,0,0,0,0,2,3,5,0,5,3,3,2,0,5,4,0,6,0,0,6,0,0,0,0,3,3,3,3,3,6,6,100,100,50,5,3,6,6,6,4,10,3,4,3,3,10,5,27,15,2,6,4,NA,0,EN,snowball,ZAF,3,0
170,South Africa,22/04/2020 10:02,22/04/2020 10:29,0,100,1615,1,22/04/2020 10:29,100,100,100,100,1,1,0,0,0,0,6,6,6,4,5,6,6,6,5,6,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,6,6,6,99,100,10,11,11,6,6,6,6,10,6,2,1,2,2,10,NA,19,2,8,5,0,0,EN,snowball,ZAF,3,0
170,South Africa,29/04/2020 10:28,29/04/2020 11:10,0,95,2497,0,06/05/2020 11:10,100,100,99,50,0,0,0,0,0,0,5,6,5,5,2,6,4,5,3,6,3,1,2,4,4,1,1,0,0,0,2,3,6,1,5,4,4,4,100,94,0,83,7,5,4,6,6,9,1,1,3,5,10,8,23,17,2,6,4,NA,0,EN,snowball,ZAF,3,0
170,South Africa,07/05/2020 14:52,07/05/2020 15:00,0,100,502,1,07/05/2020 15:00,100,100,81,89,0,1,0,1,1,0,1,3,4,5,2,4,3,4,0,3,4,6,2,5,2,4,6,5,0,2,4,3,3,2,2,4,4,4,87,67,100,100,100,5,6,4,2,6,2,4,3,4,4,5,34,16,2,7,1,NA,0,AFRI,snowball,ZAF,1,0
170,South Africa,04/05/2020 09:56,04/05/2020 10:06,0,100,604,1,04/05/2020 10:06,86,100,86,67,0,0,0,0,0,0,4,1,6,2,3,4,2,4,1,1,5,6,4,6,3,6,6,5,5,4,6,4,4,2,3,2,1,1,49,13,100,100,100,3,2,2,1,3,6,4,3,3,9,7,33,17,2,6,1,NA,1,EN,snowball,ZAF,2,0
170,South Africa,25/04/2020 06:13,25/04/2020 06:19,0,100,382,1,25/04/2020 06:19,7,49,50,99,0,0,1,1,0,1,6,1,4,6,6,6,5,6,6,6,4,6,1,1,4,6,6,1,1,2,6,1,6,6,1,2,6,6,5,6,100,100,82,6,4,1,5,8,6,6,6,6,10,10,25,25,2,7,1,NA,1,EN,snowball,ZAF,3,0
170,South Africa,05/05/2020 10:43,05/05/2020 10:53,0,100,597,1,05/05/2020 10:53,95,100,95,100,0,1,0,1,0,0,3,4,4,3,0,5,5,6,1,6,0,4,6,1,2,1,4,1,6,0,3,3,3,4,5,4,5,4,100,82,80,13,37,3,5,3,2,6,5,6,0,4,6,10,34,19,2,9,1,NA,0,AFRI,snowball,ZAF,2,0
170,South Africa,05/05/2020 03:35,05/05/2020 03:49,0,100,833,1,05/05/2020 03:49,0,0,9,0,1,0,0,1,0,0,2,3,5,6,6,5,4,5,3,5,0,4,2,1,0,4,4,0,5,4,4,4,5,5,6,4,4,5,72,93,12,0,0,5,5,5,4,7,6,6,6,6,6,10,38,18,2,7,1,NA,0,EN,snowball,ZAF,2,0
170,South Africa,23/04/2020 12:38,23/04/2020 12:52,0,100,814,1,23/04/2020 12:52,12,100,87,89,0,0,0,1,1,0,3,4,6,2,6,6,4,6,4,3,1,2,0,1,0,2,0,0,0,4,4,4,0,5,0,5,5,5,11,12,54,51,4,4,5,5,5,7,5,5,5,5,0,10,28,NA,2,6,1,NA,0,EN,snowball,ZAF,3,0
170,South Africa,23/04/2020 09:22,23/04/2020 09:35,0,100,774,1,23/04/2020 09:35,100,100,100,100,0,0,0,1,1,1,5,4,4,4,3,6,5,6,4,4,5,4,6,0,4,6,4,4,0,6,6,4,4,6,6,6,6,6,99,75,69,100,37,5,5,6,6,8,6,6,4,4,0,10,24,NA,2,5,5,0,0,EN,snowball,ZAF,3,0
170,South Africa,07/05/2020 08:18,07/05/2020 08:30,0,100,694,1,07/05/2020 08:30,100,100,100,100,1,0,0,1,0,0,4,2,2,5,2,5,4,5,0,4,4,2,1,5,0,2,4,2,1,1,1,2,0,5,1,5,2,5,78,76,80,100,3,6,0,4,5,8,4,3,4,3,8,10,36,19,2,8,2,NA,0,AFRI,snowball,ZAF,2,0
170,South Africa,13/05/2020 19:08,13/05/2020 19:20,0,100,726,1,13/05/2020 19:21,90,100,90,100,0,0,0,0,0,0,2,0,6,6,3,6,2,6,0,0,0,2,6,6,0,3,6,6,0,6,6,4,6,3,6,3,6,3,50,70,70,87,72,4,6,3,6,7,6,6,0,0,10,10,29,17,2,1,5,1,0,EN,fb_recruit,ZAF,3,0
170,South Africa,28/04/2020 13:11,28/04/2020 13:23,0,100,743,1,28/04/2020 13:23,91,100,90,100,0,1,0,1,1,0,5,3,5,5,5,6,5,4,4,0,3,5,5,5,3,5,5,5,5,3,4,4,4,4,5,5,4,4,67,78,87,79,28,3,4,5,4,7,5,5,4,4,8,8,23,16,2,6,4,NA,1,EN,snowball,ZAF,4,0
170,South Africa,29/04/2020 10:34,29/04/2020 10:47,0,100,774,1,29/04/2020 10:47,90,100,100,100,1,0,0,0,0,0,3,2,4,3,4,3,4,4,2,2,3,3,4,4,0,1,2,0,0,2,3,4,4,2,2,4,2,3,100,93,51,51,100,5,4,5,4,8,4,3,1,3,5,9,23,16,2,6,4,NA,0,EN,snowball,ZAF,2,0
170,South Africa,07/05/2020 11:06,07/05/2020 11:20,0,100,806,1,07/05/2020 11:20,95,100,100,20,0,0,0,0,0,0,6,3,4,5,0,6,3,6,3,5,6,6,1,3,2,6,5,4,5,6,NA,6,4,4,5,4,4,5,86,71,80,51,44,4,4,2,4,5,6,4,6,6,9,10,24,11,2,4,1,NA,0,AFRI,snowball,ZAF,2,0
170,South Africa,02/05/2020 02:39,02/05/2020 03:10,0,100,1854,1,02/05/2020 03:10,84,100,100,57,1,1,0,1,1,1,6,4,5,6,6,5,6,4,2,6,5,3,1,5,2,2,6,2,3,2,4,5,4,5,3,5,5,5,75,84,30,31,31,5,5,4,4,6,5,5,3,3,9,10,54,30,2,10,1,NA,1,EN,snowball,ZAF,2,0
170,South Africa,20/04/2020 08:03,20/04/2020 08:09,0,80,356,0,27/04/2020 08:09,100,100,100,87,0,1,0,1,0,0,4,5,6,3,5,5,6,6,4,5,0,0,1,1,0,1,3,0,0,0,1,6,1,6,4,5,6,6,82,98,7,50,5,5,5,5,5,8,6,4,0,2,9,9,46,17,2,NA,,NA,NA,EN,snowball,ZAF,3,0
170,South Africa,23/04/2020 13:56,23/04/2020 14:22,0,100,1562,1,23/04/2020 14:22,80,100,95,90,0,0,0,0,0,0,3,4,3,5,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,100,100,0,0,0,3,4,6,6,10,4,6,0,2,3,7,51,13,1,8,1,NA,0,EN,snowball,ZAF,8,0
170,South Africa,23/04/2020 12:39,23/04/2020 14:22,0,100,6213,1,23/04/2020 14:22,100,100,91,90,1,1,0,0,0,0,3,4,5,4,4,6,3,4,2,4,3,4,5,3,0,4,0,4,1,4,3,0,2,5,2,4,5,4,71,61,51,37,43,4,5,4,6,7,2,4,4,5,10,10,26,19,2,7,2,NA,0,EN,snowball,ZAF,2,0
170,South Africa,23/04/2020 10:26,23/04/2020 10:35,0,100,542,1,23/04/2020 10:35,93,96,91,93,1,1,0,1,0,0,0,4,4,4,2,4,4,5,3,4,1,0,5,1,4,1,1,0,1,0,1,1,2,1,0,4,5,4,59,74,1,4,3,4,4,4,4,7,5,4,0,2,6,7,30,15,1,5,1,NA,0,EN,snowball,ZAF,3,0
170,South Africa,23/04/2020 01:07,23/04/2020 01:19,0,100,761,1,23/04/2020 01:19,100,9,100,84,0,1,1,1,0,0,6,3,5,6,2,4,5,6,3,5,4,6,6,5,3,5,6,5,4,5,5,4,6,5,5,3,5,4,0,48,86,61,36,3,4,3,3,5,4,2,5,4,6,8,29,17,2,5,2,NA,0,EN,snowball,ZAF,2,0
170,South Africa,22/04/2020 23:32,22/04/2020 23:43,0,100,652,1,22/04/2020 23:43,100,100,100,100,1,1,0,1,0,1,6,4,5,5,4,5,4,5,2,4,3,3,1,0,0,3,2,1,2,3,3,4,3,4,2,3,4,5,88,89,72,44,47,4,4,4,5,7,4,5,3,4,7,8,49,18,1,7,1,NA,0,EN,snowball,ZAF,2,0
170,South Africa,20/04/2020 08:35,20/04/2020 08:50,0,100,866,1,20/04/2020 08:50,100,100,100,100,0,0,0,0,0,0,3,5,5,5,2,5,5,5,3,4,3,3,1,2,1,0,2,1,0,1,3,3,4,2,1,3,2,3,97,100,6,7,3,4,5,5,5,8,2,3,1,1,1,4,48,18,2,7,4,NA,0,EN,snowball,ZAF,3,0
170,South Africa,25/04/2020 00:39,25/04/2020 00:53,0,100,832,1,25/04/2020 00:53,90,100,100,100,0,0,0,0,1,0,2,4,5,5,4,5,4,6,2,4,1,5,5,4,5,4,4,2,5,2,2,4,2,5,4,4,4,4,66,84,89,100,66,4,4,4,4,7,5,6,3,4,9,10,32,16,1,8,1,NA,1,EN,snowball,ZAF,2,0
170,South Africa,23/04/2020 09:06,23/04/2020 09:12,0,100,322,1,23/04/2020 09:12,93,100,89,23,0,0,0,1,0,0,2,1,3,0,3,4,1,5,0,0,1,5,4,1,2,5,3,3,1,4,6,3,1,3,4,3,3,3,75,89,88,85,6,4,4,5,5,8,6,5,2,4,5,9,24,17,2,7,"1,4",NA,0,EN,snowball,ZAF,2,0
170,South Africa,26/04/2020 07:28,26/04/2020 07:43,0,100,912,1,26/04/2020 07:43,100,100,56,100,0,0,0,1,1,1,0,3,3,6,0,3,3,0,0,0,6,6,4,0,0,6,6,4,0,5,6,4,5,4,5,4,4,4,17,12,100,100,100,6,4,3,2,5,4,4,2,4,8,7,32,19,2,6,5,1,0,EN,snowball,ZAF,3,0
170,South Africa,25/04/2020 01:55,25/04/2020 02:11,0,100,970,1,25/04/2020 02:11,100,100,100,100,1,0,0,1,0,0,6,3,6,6,4,3,6,4,3,6,0,6,2,2,2,2,2,2,0,3,3,0,3,6,6,6,6,6,64,100,18,100,16,6,6,6,3,7,1,4,3,3,5,6,81,16,2,6,3,NA,0,EN,snowball,ZAF,6,0
170,South Africa,07/05/2020 23:10,07/05/2020 23:24,0,100,856,1,07/05/2020 23:24,90,100,96,80,1,0,0,1,0,0,5,5,5,5,6,6,6,6,4,3,4,3,0,6,4,3,4,0,3,4,6,5,6,3,4,3,5,5,100,81,91,60,62,4,3,4,4,8,4,4,2,3,8,10,30,16,2,8,1,NA,1,EN,snowball,ZAF,4,0
170,South Africa,05/05/2020 08:08,07/05/2020 06:50,0,100,168133,1,07/05/2020 06:50,100,100,100,20,0,0,0,0,0,0,0,3,3,3,3,6,4,3,2,3,3,5,4,3,3,4,4,4,3,3,4,4,6,3,3,4,3,3,83,83,71,100,83,3,3,3,3,5,6,6,6,6,8,5,38,17,2,8,2,NA,0,AFRI,snowball,ZAF,4,0
170,South Africa,05/05/2020 23:43,05/05/2020 23:54,0,93,702,0,12/05/2020 23:55,72,43,94,NA,0,0,0,0,0,0,3,3,0,3,5,3,4,6,0,5,5,4,0,4,1,0,6,4,0,0,2,2,5,0,2,4,2,3,13,72,39,92,20,5,4,3,4,7,6,6,3,0,9,10,37,16,2,4,1,NA,0,EN,snowball,ZAF,2,0
170,South Africa,22/04/2020 13:43,22/04/2020 13:58,0,100,954,1,22/04/2020 13:58,95,100,100,50,0,1,0,1,0,0,5,3,6,3,4,5,4,5,2,3,5,4,0,5,0,4,5,5,3,5,2,5,5,3,5,4,3,2,88,52,61,32,47,4,3,2,3,7,6,5,5,5,5,9,40,20,2,8,5,0,0,EN,snowball,ZAF,2,0
170,South Africa,23/04/2020 09:47,23/04/2020 10:00,0,100,727,1,23/04/2020 10:00,100,100,100,100,1,1,0,1,0,0,3,3,3,5,2,4,3,5,1,4,2,5,6,3,1,5,6,4,6,6,4,5,2,0,6,3,6,5,53,36,81,47,32,5,4,5,3,5,6,6,6,3,10,10,23,17,2,5,4,NA,0,EN,snowball,ZAF,3,0
170,South Africa,23/04/2020 09:11,23/04/2020 09:24,0,100,814,1,23/04/2020 09:24,100,100,90,77,0,0,0,1,0,0,0,5,0,0,0,0,6,3,2,0,1,1,6,3,0,1,5,0,1,3,0,1,0,1,1,1,3,2,100,100,0,3,1,6,5,3,5,6,4,2,2,2,2,4,25,18,1,6,5,0,NA,EN,snowball,ZAF,4,0
170,South Africa,02/05/2020 03:55,02/05/2020 04:07,0,100,701,1,02/05/2020 04:07,100,100,96,82,1,1,1,1,1,1,6,5,6,6,5,6,5,6,5,4,3,0,5,1,0,1,4,0,0,4,1,6,3,4,0,6,5,5,92,93,10,12,12,6,6,6,6,7,6,6,0,1,4,9,71,40,1,10,3,NA,0,EN,snowball,ZAF,2,0
170,South Africa,07/05/2020 01:55,07/05/2020 02:55,0,100,3633,1,07/05/2020 02:55,100,100,91,7,1,1,0,1,1,0,6,5,6,6,3,6,5,4,4,4,1,0,3,0,1,0,2,2,0,2,1,3,2,1,3,5,1,1,100,100,5,54,5,5,5,4,3,9,4,4,3,3,3,7,37,16,2,5,5,0,0,AFRI,snowball,ZAF,3,0
170,South Africa,06/05/2020 06:22,06/05/2020 07:16,0,100,3287,1,06/05/2020 07:17,95,100,100,100,1,0,0,1,1,0,5,5,5,4,5,6,6,6,3,6,0,1,0,0,3,0,1,0,1,5,1,1,6,1,5,6,6,6,82,100,5,8,0,6,6,5,4,9,6,5,5,2,10,10,76,13,2,6,3,NA,0,EN,snowball,ZAF,3,0
170,South Africa,26/04/2020 06:28,26/04/2020 06:43,0,100,889,1,26/04/2020 06:43,100,100,100,10,1,1,0,1,1,1,6,6,6,6,6,6,6,6,6,1,0,0,0,6,0,0,6,0,0,3,0,6,0,6,0,6,6,6,100,100,2,2,3,6,6,6,6,10,3,3,0,3,10,2,37,31,1,10,1,NA,0,EN,snowball,ZAF,9,0
170,South Africa,24/04/2020 07:51,24/04/2020 08:01,0,100,589,1,24/04/2020 08:01,100,100,93,80,0,0,0,0,0,0,3,2,4,3,4,4,3,4,2,3,3,5,4,4,2,4,4,5,3,4,5,4,5,2,5,3,3,3,93,68,87,85,51,4,3,3,3,4,4,4,3,4,8,8,27,18,2,8,4,NA,1,EN,snowball,ZAF,2,0
170,South Africa,07/05/2020 06:31,07/05/2020 06:34,0,71,170,0,14/05/2020 06:34,80,100,80,10,0,0,0,0,0,0,0,1,0,4,0,4,1,2,0,3,3,4,0,6,4,6,6,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,AFRI,snowball,ZAF,2,0
170,South Africa,28/04/2020 13:08,28/04/2020 13:16,0,100,470,1,28/04/2020 13:16,90,100,80,70,1,1,1,1,0,1,4,5,4,4,4,6,5,5,2,4,0,3,3,0,1,0,2,0,0,1,2,4,6,2,4,4,3,4,77,67,38,32,0,5,5,5,5,8,6,5,6,2,8,9,26,21,2,6,4,NA,0,EN,snowball,ZAF,3,0
170,South Africa,22/04/2020 12:20,22/04/2020 12:39,0,100,1118,1,22/04/2020 12:39,100,100,100,100,0,0,0,0,0,0,3,4,3,3,0,2,4,6,3,6,0,3,3,0,0,4,4,0,0,2,3,6,6,1,6,3,1,3,100,100,22,47,0,5,5,5,5,4,6,5,2,2,3,8,34,16,1,4,1,NA,0,EN,snowball,ZAF,2,0
170,South Africa,06/05/2020 23:57,07/05/2020 00:07,0,100,575,1,07/05/2020 00:07,100,100,100,100,0,0,0,1,0,1,1,1,4,2,2,4,3,4,1,3,2,6,2,6,5,6,4,4,5,5,5,5,5,2,4,3,2,3,73,49,88,81,79,2,2,2,2,7,4,4,5,6,8,8,36,20,2,6,1,NA,0,AFRI,snowball,ZAF,2,0
170,South Africa,14/05/2020 07:58,14/05/2020 08:15,0,100,993,1,14/05/2020 08:15,100,100,96,30,0,0,0,0,0,0,4,5,5,0,4,6,2,5,1,5,0,2,0,4,2,2,4,0,0,1,4,4,1,2,2,2,1,5,100,100,66,87,5,3,5,6,6,8,5,5,2,5,9,10,48,16,2,9,1,NA,0,AFRI,snowball,ZAF,2,0
